[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:37:49 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcd2eb290a44a43223bb4a403b7474284cf487fb79fbf8324103bc518cf724b56
[09:40:53 | 06-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:40:56 | 06-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:38:04 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x21e554f6c37c96c514ac4071fa5b556755a382f4999aef9bcc32f6c47b4e909b
[09:41:08 | 07-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:41:10 | 07-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:27:16 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5befd597646f80b8078c5d643f5e75fc8cc6d6f367acafaae19e50e98bbdfbad
[09:30:19 | 08-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:30:22 | 08-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:35:51 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x953d6bd8d15da1aac6e1315771a24df9fed7c90303bde9b4bfb70dfe8fb7601a
[09:38:54 | 09-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:38:57 | 09-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:27:27 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x35e4264eaa0a6e46041234e7751b1e3fef4823c0d58d388caa1eef9eaacc44b4
[09:30:31 | 10-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:30:33 | 10-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:35:28 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf3ef1829f1e9abb9e758ad3d2a585ce1f390f5f2d5fc784760af4d876e8186bd
[09:38:31 | 11-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:38:34 | 11-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:25:17 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8b77195c225fac486ce90725a11d2f17aea64b6df2b04b3b5dc45b0a2340446d
[09:28:20 | 12-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:28:24 | 12-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[10:44:25 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6afa6d06c4c530127e1d42ad2e1a56972f0d9bb257d993b1a86a5070ee1423cd
[10:47:28 | 13-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[10:47:31 | 13-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:40:13 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xde3abe7c8d662cbe4c9e40408118aa6d7c8a3ddf49aa416ede5ffd25acbab91e
[09:43:16 | 14-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:43:19 | 14-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:38:37 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6650f8698eca5caaf1d0159bce4e735b569ebffcea34f36e4ef1462c7be3d4de
[09:41:40 | 15-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:41:43 | 15-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:38:14 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xef29edb2b6b674c752a1f24a33bd5c843bd29c069833f869463e074e533a0ea7
[09:41:17 | 16-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:41:20 | 16-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:36:57 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x034603216fe343fc7be94a195b6b6447c9608684e389a85a92f556ebb4086b77
[09:40:00 | 17-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:40:03 | 17-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:26:37 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb55adba7b342bdfc2cf06f6e94735fa460d46c1de1db2e55a02f2e64af3e0f09
[09:29:40 | 18-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:29:43 | 18-04-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:23:37 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x47693df93ff35a07661a77c03fcc621cd8b33b35b96fce10279c75c5433898b6
[09:26:40 | 19-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:26:43 | 19-04-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:41:40 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x59158f6d3f3a63424e7db342d5d811f8b3711b321f49cbd075e8bbf6be138d65
[09:44:43 | 20-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:44:46 | 20-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:42:40 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x465ca27301115156ea78cbb09622ab47ddd435ac05f10be8772ae24afcd74e5a
[09:45:43 | 21-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:46 | 21-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:36:50 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdce217cdf0dec82d46729f50b1ef3fc9dd2312f24dfc7b2a0f70997a61c70c44
[09:39:54 | 22-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:39:57 | 22-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:37:39 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa1d3f5ba9237cc6340f2c902d692c06608b01527395912c810e9d44985450026
[09:40:42 | 23-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:40:45 | 23-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:39:16 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd6c17878b7256819b5a3d1b075b3cb5c363f8d85abcbeec4217d0578883aaa0d
[09:42:19 | 24-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:42:21 | 24-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:39:25 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4334f434eadd25ec55431f6ee86dcc7240f26ca947f78b694ff0489956bda899
[09:42:28 | 25-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:42:31 | 25-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:26:27 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf3bbe134224c8ca57521d1be01ae7bc97e4ffb7b04dac000a480916e77faaffa
[09:29:30 | 26-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:29:33 | 26-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:42:26 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x06272ed17b39171c6ff67e966648e9fce046f93e1d058ba1297da4a631fc06bd
[09:45:29 | 27-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:32 | 27-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:43:15 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9221a10a6bbdf328f49f82acbd68ba4f73b9eea42f8b5dc62cb84246543d2e53
[09:46:18 | 28-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:46:21 | 28-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:39:25 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2702ad070b53c65372f46fb33ee9cb80642b3803237a48ec882e738e9602998f
[09:42:29 | 29-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:42:31 | 29-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:39:13 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb053f8be10b2cc999a7256f9f92a0cc2a61c195c368f3ca32a4cab0620330893
[09:42:16 | 30-04-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:42:19 | 30-04-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:49:03 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xac27baab789e89b1c943341218516e66d0ca6e53c0df6b1492c6c356aa1befbf
[09:52:07 | 01-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:52:10 | 01-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:40:12 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xce38cc6a62d694ae2488c2c1b16c10a65b04c5f53330551d7a212e9292c66419
[09:43:15 | 02-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:43:18 | 02-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:36:03 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2b49d88b8bf80b7cedd92d2d6bc2092e4255d0993c8011466e4e2d19579024ad
[09:39:06 | 03-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:39:09 | 03-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:48:25 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9a4217def3cd96e083bed93338f4346bbd59374413bd1c46db38a58f2465aeec
[09:51:28 | 04-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:51:31 | 04-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:45:28 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x10d54bd985effa78c08bfc40a863e19d852bfee9ce286a0180716ba33411e138
[09:48:31 | 05-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:48:34 | 05-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:41:14 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd066cf3e5009ff9ef1567572b2bc2b95cd7f7412353fb504353ef4bc29db1ee3
[09:44:17 | 06-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:44:20 | 06-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:42:38 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x21674c388060c1612943bc57d10828fce5c637b9f029c31fe0fc353976d98ebe
[09:45:41 | 07-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:45 | 07-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:43:13 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x268e7d62c5ad946844987b7e54b22e8caf37b8f2572c6e1447bf6237b6454690
[09:46:16 | 08-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:46:19 | 08-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:42:27 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x03c7db923b67f0f58b3f9f2a0576b2eee7ff66b4b647f68f6110bb5ca5cfa60a
[09:45:30 | 09-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:33 | 09-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:36:15 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x31f4b86dd18051478c8aa3d1fdcf859b91e10280ed87d990a3a732b92ec80b0e
[09:39:19 | 10-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:39:22 | 10-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:46:41 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xeb8366c5895d89f92cd84ba30d3c5b2c5462dfc4e9eb3148e9b20f9888f0c818
[09:49:43 | 11-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:49:46 | 11-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:46:26 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc9754396b866251edb1818fa458bc6387c1cb92cedc319ee4ac18190168582e2
[09:49:29 | 12-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:49:32 | 12-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:44:27 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x804283cd5e93eacce0f27a32d48e57198365ca39eb036937561a7a8efa4bc9fe
[09:47:30 | 13-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:47:33 | 13-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:42:49 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x737758deba0c7a6b7ada09139bb2a8f1774624cce78fb5b1bb45cda2269403a9
[09:45:52 | 14-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:55 | 14-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:42:02 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd2f855237ad6edb3d8dc013b03d9fa72bff7eb3d201684ed2d353ca71a07cd9f
[09:45:05 | 15-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:45:08 | 15-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:44:16 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x17e27f41759c0be2d37555395228884f1a35bfeccdad539ece64606afb1b660c
[09:47:19 | 16-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:47:23 | 16-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:39:12 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe889a11e753ff130af69b894962a9f07ebd2246f240d9bba7d42fecb227c46f8
[09:42:15 | 17-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:42:18 | 17-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:49:39 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf3cbecabc2af8a3bcfe84d927de1c64df7c6e111c6e9873e2ad05fd1266d9ade
[09:52:42 | 18-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:52:45 | 18-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:49:38 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7cace915ac53112c2fd84cfda6b487013aea97598470e286ed57edd5685a39aa
[09:52:41 | 19-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:52:44 | 19-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:45:02 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x690e8ee605502ade8e704be9c9b46edd4012ff88d34530c16d7e32a9919193f6
[09:48:04 | 20-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:48:07 | 20-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:44:40 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb0e963ffafccc3c7da0edb91d9dae45466e8d10847afa3565fbfbe912c455f0b
[09:47:43 | 21-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:47:46 | 21-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:44:04 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x41989fceb3983f9d119e3997cd5fa30e58de0881a8cbe9db20ff2ff3ddff8868
[09:47:07 | 22-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:47:10 | 22-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:43:37 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x32db6bd9623ad1312ca042d0d89502eb2d129252afe6738ba99638dec52ffde4
[09:46:41 | 23-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:46:44 | 23-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:38:25 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5103b55f366bb92b0fcb531f456e84db09619a4cf2682d1a2c29dd80d3725557
[09:41:28 | 24-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:41:31 | 24-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:51:50 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6e2686d72b6674a54d665d6693d5c01292c2c1b1bb99b30ba85b6a62679d5f42
[09:54:53 | 25-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:54:56 | 25-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:48:48 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2ad7193d3dec0ba4bf8e7f291449638e722118e3e7d3378a677c58d9f06f4e84
[09:51:52 | 26-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:51:55 | 26-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:43:14 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbdcf5d935df1aa2ebc5811075c9bcad479d80ca69a1dc1e6b9177363beaf9150
[09:46:17 | 27-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:46:20 | 27-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:45:28 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc48d5db913d01a74616cd0a5c15c0fb4c8d09fcdd8aa73d0b744e557f093d90d
[09:48:31 | 28-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:48:34 | 28-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:45:49 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4f2f1e7e1c89d3c80fb51adb9c5b84e0155dbc727bb35fbada1b30504e35abd1
[09:48:52 | 29-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:48:55 | 29-05-2025] Bridge Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
Error:
[09:43:40 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x980d5611bdc6906044da6e0100b34ab194158a443ee203af6d77301b1b5a4ca8
[09:46:43 | 30-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:46:46 | 30-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:41:13 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8b339a55bffbfeb850892bfda6c5eef26fd327593fbd2c661eb390c34d54897b
[09:44:16 | 31-05-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:44:19 | 31-05-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[10:04:06 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9da9a992598420663333c6615b9cd2a9aa7befbab986f676ae15410ab0735ddf
[10:07:09 | 01-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[10:07:12 | 01-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:52:16 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6a98fe3f36783b6ba904a6352413eeddeb514f09e5525f7f9cde015456fcf324
[09:55:20 | 02-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:55:23 | 02-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:47:40 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd220ef6aa757052aac709dd432d8443046e694b20caed27a1816843659f141aa
[09:50:43 | 03-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:50:46 | 03-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:48:16 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7630bd0513dfa57fb2412e935734966636faea3454481ad99a463b082c50c1b3
[09:51:19 | 04-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:51:22 | 04-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:47:25 | 05-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0a14f51970a02d00148125d1fca972600eb135cb9f2bfc6d01177d437d286ea7
[09:50:29 | 05-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:50:32 | 05-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:47:02 | 06-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x43a1170ae209cacc248625fbbec581deda9bfe15b84868a270453e95d2a6dab2
[09:50:05 | 06-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:50:08 | 06-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:44:27 | 07-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9196230ca97a29f488e5639521450d993335118cf8bcdfc071a115fc6fc264b6
[09:47:30 | 07-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
[09:47:32 | 07-06-2025] Bridge Task successful for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4
Error:
[09:55:26 | 08-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0346324a379ce8921a23102679f03cf5c99ef02788de11ac0220ab05232020e3
[09:58:30 | 08-06-2025] Transfer Task failed for 0x634692940FBCcCdB2f364f3BCa9C28579aECB2a4: Request failed with status code 400
